,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,incident_district,incident_division,precip,visibility,heatindex,season,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,school,college,crime
2102,4.0,13,sunday,0,night,dinajpur,rangpur,1.7,10,32,hot,247792,236805,484597,105,4.19,1366.0,64.3,913,26,1,5,73,12,murder
2103,9.0,38,sunday,0,night,dinajpur,rangpur,0.6,10,35,rainy,247792,236805,484597,105,4.19,1366.0,64.3,913,26,1,5,73,12,murder
2104,5.0,22,wednesday,0,night,patuakhali,barisal,3.4,9,38,hot,33802,36853,70655,92,4.5,765.0,66.4,255,24,0,1,23,10,murder
2105,10.0,42,wednesday,0,night,netrokona,mymensingh,0.0,10,31,rainy,111691,113182,224873,99,4.43,805.0,39.5,456,16,1,1,31,2,murder
2106,8.0,34,friday,1,night,netrokona,mymensingh,5.8,9,36,rainy,111691,113182,224873,99,4.43,805.0,39.5,456,16,1,1,31,2,murder
2107,2.0,7,friday,1,night,chandpur,chattogram,0.0,10,25,winter,182360,214323,396683,85,4.61,1708.0,58.1,859,47,0,2,46,4,murder
2108,2.0,7,friday,1,night,chandpur,chattogram,0.0,10,25,winter,182360,214323,396683,85,4.61,1708.0,58.1,859,47,0,2,46,4,murder
2109,3.0,13,wednesday,0,night,chandpur,chattogram,5.1,10,33,hot,182360,214323,396683,85,4.61,1708.0,58.1,859,47,0,2,46,4,murder
2110,,25,thursday,0,night,pabna,rajshahi,5.4,10,37,rainy,65168,65167,130335,100,4.22,947.0,42.5,194,0,0,1,14,9,murder
2111,9.0,36,thursday,0,night,pabna,rajshahi,5.7,10,36,rainy,65168,65167,130335,100,4.22,947.0,42.5,194,0,0,1,14,9,murder
2112,4.0,16,saturday,1,morning,faridpur,  dhaka ,18.2,9,33,hot,235762,233648,469410,101,4.45,1137.0,55.8,856,108,1,3,74,8,murder
2113,2.0,6,wednesday,0,morning,faridpur,dhaka,0.0,10,25,winter,235762,233648,469410,101,4.45,1137.0,55.8,856,108,1,3,74,8,murder
2114,5.0,18,sunday,0,night,faridpur,dhaka,8.0,9,36,hot,235762,233648,469410,101,4.45,1137.0,55.8,856,108,1,3,74,8,murder
2115,,7,saturday,1,night,,dhaka,0.0,10,27,winter,235762,233648,469410,101,4.45,1137.0,,856,108,1,3,74,8,murder
2116,5.0,20,wednesday,0,evening,sylhet,SYLHET,0.2,10,33,hot,51077,53664,104741,95,5.5,918.0,50.5,217,7,0,2,11,2,murder
2117,9.0,36,thursday,0,noon,sylhet,sylhet,7.5,10,35,rainy,51077,53664,104741,95,5.5,918.0,50.5,217,7,0,2,11,2,murder
2118,,20,tuesday,0,,,rangpur,2.5,10,39,hot,88984,87039,176023,102,4.05,770.0,,459,40,0,1,31,4,murder
2119,2.0,8,tuesday,0,morning,mymensingh,mymensingh,0.0,10,22,winter,223107,225360,448467,99,4.43,1125.0,42.3,962,10,1,1,73,10,murder
2120,4.0,16,saturday,1,night,mymensingh,mymensingh,0.0,10,31,hot,223107,225360,448467,99,4.43,1125.0,42.3,962,10,1,1,73,10,murder
2121,4.0,16,saturday,1,night,mymensingh,mymensingh,0.0,10,31,hot,223107,225360,448467,99,4.43,1125.0,42.3,962,10,1,1,73,10,murder
2122,5.0,18,saturday,1,night,bogura,rajshahi,2.7,10,32,hot,158992,160596,319588,99,3.82,1334.0,46.6,598,0,0,2,38,8,murder
2123,8.0,35,thursday,0,night,mymensingh,mymensingh,9.5,10,35,rainy,210978,219768,430746,96,4.34,1081.0,49.3,918,20,1,2,74,6,murder
2124,2.0,9,wednesday,0,night,mymensingh,mymensingh,0.0,10,26,winter,210978,219768,430746,96,4.34,1081.0,49.3,918,20,1,2,74,6,murder
2125,5.0,19,tuesday,0,night,mymensingh,Mymensingh,3.6,10,37,hot,210978,219768,430746,96,4.34,1081.0,49.3,918,20,1,2,74,6,murder
2126,4.0,15,sunday,0,morning,mymensingh,mymensingh,2.2,10,35,hot,210978,219768,430746,96,4.34,1081.0,49.3,918,20,1,2,74,6,murder
2127,,35,thursday,0,night,,mymensingh,9.5,10,35,rainy,210978,219768,430746,96,4.34,1081.0,,918,20,1,2,74,6,murder
2128,7.0,30,saturday,1,night,mymensingh,mymensingh,18.8,9,32,rainy,210978,219768,430746,96,4.34,1081.0,49.3,918,20,1,2,74,6,murder
2129,5.0,19,wednesday,0,afternoon,mymensingh,mymensingh,4.3,10,38,hot,210978,219768,430746,96,4.34,1081.0,49.3,918,20,1,2,74,6,murder
2130,9.0,37,thursday,0,night,mymensingh,mymensingh,69.2,6,31,rainy,210978,219768,430746,96,4.34,1081.0,49.3,918,20,1,2,74,6,murder
2131,,3,monday,0,morning,mymensingh,mymensingh,0.0,10,20,winter,210978,219768,430746,96,4.34,1081.0,49.3,918,20,1,2,74,6,murder
2132,4.0,14,wednesday,0,afternoon,mymensingh,mymensingh,17.8,9,27,hot,210978,219768,430746,96,4.34,1081.0,49.3,918,20,1,2,74,6,murder
2133,,14,monday,0,evening,,mymensingh,23.0,7,30,hot,210978,219768,430746,96,4.34,1081.0,,918,20,1,2,74,6,murder
2134,2.0,6,monday,0,night,gaibandha,rangpur,0.1,10,25,winter,214173,223095,437268,96,3.96,1349.0,47.5,1175,1,1,3,64,3,murder
2135,8.0,31,tuesday,0,night,patuakhali,barisal,4.1,9,39,rainy,179652,181866,361518,99,4.5,285.0,45.4,1317,77,0,2,56,10,murder
2136,6.0,26,tuesday,0,night,patuakhali,barisal,8.4,10,36,rainy,179652,181866,361518,99,4.5,285.0,45.4,1317,77,0,2,56,10,murder
2137,3.0,11,tuesday,0,night,patuakhali,barisal,0.0,10,27,hot,179652,181866,361518,99,4.5,285.0,45.4,1317,77,0,2,56,10,murder
2138,1.0,1,friday,1,morning,rangpur,rangpur,0.0,10,22,winter,150410,147459,297869,102,4.04,1105.0,43.2,550,14,1,2,37,4,murder
2139,3.0,10,saturday,1,night,rangpur,rangpur,0.0,10,28,hot,150410,147459,297869,102,4.04,1105.0,43.2,550,14,1,2,37,4,murder
2140,7.0,30,saturday,1,noon,meherpur,khulna,6.7,9,34,rainy,148291,151316,299607,98,3.86,823.0,42.2,847,67,0,10,65,8,murder
2141,2.0,8,saturday,1,afternoon,meherpur,khulna,0.1,10,28,winter,148291,151316,299607,98,3.86,823.0,42.2,847,67,0,10,65,8,murder
2142,5.0,21,thursday,0,morning,meherpur,khulna,0.8,10,41,hot,148291,151316,299607,98,3.86,823.0,42.2,847,67,0,10,65,8,murder
2143,5.0,19,saturday,1,night,gazipur,dhaka,3.5,9,39,hot,976683,843691,1820374,116,3.99,3977.0,60.6,854,1,15,2,100,8,murder
2144,9.0,38,tuesday,0,morning,gazipur,dhaka,0.0,10,41,rainy,976683,843691,1820374,116,3.99,3977.0,60.6,854,1,15,2,100,8,murder
2145,10.0,40,tuesday,0,night,gazipur,dhaka,7.7,10,32,rainy,976683,843691,1820374,116,3.99,3977.0,60.6,854,1,15,2,100,8,murder
2146,7.0,29,saturday,1,afternoon,tangail,dhaka,2.7,10,36,rainy,205788,212151,417939,97,3.97,926.0,44.0,1125,13,0,2,59,6,murder
2147,1.0,1,wednesday,0,evening,tangail,dhaka,0.0,10,23,winter,205788,212151,417939,97,3.97,926.0,44.0,1125,13,0,2,59,6,murder
2148,1.0,2,saturday,1,evening,tangail,dhaka,0.0,10,19,winter,205788,212151,417939,97,3.97,926.0,44.0,1125,13,0,2,59,6,murder
2149,5.0,19,friday,1,night,dinajpur,  rangpur ,19.8,8,35,hot,59001,58739,117740,100,3.89,792.0,46.0,342,45,0,1,17,5,murder
2150,6.0,25,monday,0,night,dinajpur,rangpur,7.8,10,41,rainy,59001,58739,117740,100,3.89,792.0,46.0,342,45,0,1,17,5,murder
2151,4.0,16,friday,1,night,dinajpur,rangpur,0.1,10,37,hot,59001,58739,117740,100,3.89,792.0,46.0,342,45,0,1,17,5,murder
2152,2.0,7,thursday,0,night,rajbari,dhaka,0.0,10,29,winter,54913,57819,112732,95,4.57,925.0,40.3,251,0,0,2,8,2,murder
2153,5.0,18,friday,1,night,gaibandha,rangpur,4.1,10,35,hot,256055,258641,514696,99,3.88,1118.0,42.6,837,0,0,3,85,10,murder
2154,,28,saturday,1,night,,rangpur,0.3,10,39,rainy,256055,258641,514696,99,3.88,1118.0,,837,0,0,3,85,10,murder
2155,5.0,22,thursday,0,night,gaibandha,rangpur,11.3,9,37,hot,256055,258641,514696,99,3.88,1118.0,42.6,837,0,0,3,85,10,murder
2156,2.0,6,sunday,0,night,gaibandha,rangpur,0.0,10,25,winter,256055,258641,514696,99,3.88,1118.0,42.6,837,0,0,3,85,10,murder
2157,,7,tuesday,0,,,rangpur,0.0,10,29,winter,256055,258641,514696,99,3.88,1118.0,,837,0,0,3,85,10,murder
2158,5.0,21,monday,0,night,gaibandha,  rangpur ,11.7,9,37,hot,256055,258641,514696,99,3.88,1118.0,42.6,837,0,0,3,85,10,murder
2159,2.0,5,friday,1,night,gaibandha,rangpur,0.0,10,25,winter,256055,258641,514696,99,3.88,1118.0,42.6,837,0,0,3,85,10,murder
2160,8.0,32,sunday,0,evening,gaibandha,rangpur,0.7,10,41,rainy,256055,258641,514696,99,3.88,1118.0,42.6,837,0,0,3,85,10,murder
2161,7.0,27,sunday,0,night,rajshahi,rajshahi,31.7,8,37,rainy,166260,164664,330924,101,4.57,696.0,46.3,670,0,1,3,58,8,murder
2162,1.0,2,tuesday,0,morning,rajshahi,rajshahi,0.0,10,21,winter,166260,164664,330924,101,4.57,696.0,46.3,670,0,1,3,58,8,murder
2163,,22,wednesday,0,,,sylhet,3.9,9,33,rainy,154249,161900,316149,95,6.2,1136.0,,700,15,1,2,26,3,murder
2164,,22,thursday,0,night,sylhet,sylhet,1.7,10,37,rainy,154249,161900,316149,95,6.2,1136.0,57.0,700,15,1,2,26,3,murder
2165,3.0,10,friday,1,morning,chapainawabganj,rajshahi,0.0,10,28,hot,136321,139502,275823,98,4.37,867.0,41.2,686,0,1,2,43,11,murder
2166,8.0,32,wednesday,0,night,chapainawabganj,rajshahi,3.8,10,36,rainy,136321,139502,275823,98,4.37,867.0,41.2,686,0,1,2,43,11,murder
2167,,9,sunday,0,morning,chapainawabganj,rajshahi,0.0,10,30,hot,136321,139502,275823,98,4.37,867.0,41.2,686,0,1,2,43,11,murder
2168,1.0,3,tuesday,0,night,gopalganj,dhaka,0.0,10,24,winter,172991,171017,344008,101,4.67,883.0,61.8,613,2,1,3,47,16,murder
2169,11.0,47,saturday,1,night,tangail,dhaka,0.0,10,27,winter,123591,128740,252331,96,3.94,1305.0,45.7,613,1,0,2,43,5,murder
2170,9.0,37,thursday,0,night,mymensingh,MYMenSIngh,8.3,9,36,rainy,159897,163160,323057,98,4.47,1167.0,43.6,759,10,1,1,37,2,murder
2171,1.0,4,saturday,1,night,barisal,barisal,0.0,10,27,winter,92209,96377,188586,96,4.52,1253.0,60.9,646,52,1,3,26,6,murder
2172,6.0,23,wednesday,0,morning,sylhet,sylhet,2.1,10,42,rainy,143877,143645,287512,100,6.0,598.0,32.7,519,15,4,2,28,3,murder
2173,7.0,30,monday,0,night,natore,rajshahi,11.6,9,37,rainy,107394,107394,214788,100,3.89,1057.0,41.9,562,0,0,1,26,5,murder
2174,5.0,18,thursday,0,night,habiganj,sylhet,29.1,8,32,hot,163576,165517,329093,99,5.26,1297.0,50.7,374,5,1,2,17,3,murder
2175,10.0,41,tuesday,0,night,chandpur,chattogram,1.6,10,31,rainy,156944,173533,330477,90,5.01,1740.0,60.6,621,27,0,1,27,4,murder
2176,12.0,49,wednesday,0,noon,dinajpur,rangpur,0.0,10,24,winter,47162,45437,92599,104,3.99,927.0,54.7,223,0,0,1,19,2,murder
2177,8.0,33,thursday,0,night,dinajpur,rangpur,42.0,7,35,rainy,47162,45437,92599,104,3.99,927.0,54.7,223,0,0,1,19,2,murder
2178,6.0,23,monday,0,night,dinajpur,rangpur,17.5,8,38,rainy,47162,45437,92599,104,3.99,927.0,54.7,223,0,0,1,19,2,murder
2179,6.0,22,friday,1,night,dinajpur,rangpur,0.3,10,37,rainy,47162,45437,92599,104,3.99,927.0,54.7,223,0,0,1,19,2,murder
2180,8.0,33,friday,1,night,mymensingh,mymensingh,0.0,10,38,rainy,142814,147229,290043,97,4.15,811.0,38.9,760,26,0,1,33,3,murder
2181,9.0,36,monday,0,night,jhenaidah,khulna,11.1,9,38,rainy,99354,98369,197723,101,4.1,869.0,42.3,382,93,0,6,38,4,murder
2182,,36,monday,0,night,jhenaidah,  khulna ,12.4,9,36,rainy,99354,98369,197723,101,4.1,869.0,42.3,382,93,0,6,38,4,murder
2183,,1,tuesday,0,night,,Rangpur,0.0,10,22,winter,74213,73734,147947,101,4.53,736.0,,345,0,0,1,43,7,murder
2184,2.0,7,tuesday,0,night,thakurgaon,rangpur,0.0,10,23,winter,74213,73734,147947,101,4.53,736.0,42.1,345,0,0,1,43,7,murder
2185,6.0,22,friday,1,night,noakhali,chattogram,21.2,8,37,rainy,223947,228516,452463,98,4.98,300.0,34.2,371,8,0,5,25,3,murder
2186,3.0,13,thursday,0,night,noakhali,chattogram,7.6,9,32,hot,223947,228516,452463,98,4.98,300.0,34.2,371,8,0,5,25,3,murder
2187,6.0,25,saturday,1,morning,lalmonirhat,rangpur,62.6,6,31,rainy,116964,116963,233927,100,4.4,811.0,45.3,904,0,0,2,35,5,murder
2188,4.0,13,sunday,0,evening,lalmonirhat,rangpur,0.2,10,31,hot,116964,116963,233927,100,4.4,811.0,45.3,904,0,0,2,35,5,murder
2189,11.0,44,saturday,1,night,barisal,barisal,2.2,10,30,winter,72789,73288,146077,99,4.78,283.0,40.8,417,121,0,2,17,2,murder
2190,8.0,35,wednesday,0,morning,barisal,barisal,2.2,10,35,rainy,72789,73288,146077,99,4.78,283.0,40.8,417,121,0,2,17,2,murder
2191,8.0,34,saturday,1,night,pabna,rajshahi,12.2,9,37,rainy,157747,156185,313932,101,4.27,1251.0,55.0,460,0,1,2,33,8,murder
2192,3.0,12,thursday,0,noon,pabna,rajshahi,0.0,10,29,hot,157747,156185,313932,101,4.27,1251.0,55.0,460,0,1,2,33,8,murder
2193,4.0,17,friday,1,night,pabna,rajshahi,0.0,10,42,hot,157747,156185,313932,101,4.27,1251.0,55.0,460,0,1,2,33,8,murder
2194,2.0,7,saturday,1,night,pabna,rajshahi,1.6,10,24,winter,157747,156185,313932,101,4.27,1251.0,55.0,460,0,1,2,33,8,murder
2195,2.0,6,wednesday,0,night,pabna,rajshahi,0.0,10,25,winter,157747,156185,313932,101,4.27,1251.0,55.0,460,0,1,2,33,8,murder
2196,4.0,13,sunday,0,night,pabna,rajshahi,17.4,9,32,hot,157747,156185,313932,101,4.27,1251.0,55.0,460,0,1,2,33,8,murder
2197,,6,friday,1,night,pabna,rajshahi,0.9,10,27,winter,157747,156185,313932,101,4.27,1251.0,55.0,460,0,1,2,33,8,murder
2198,5.0,19,friday,1,night,pabna,rajshahi,8.1,9,37,hot,157747,156185,313932,101,4.27,1251.0,55.0,460,0,1,2,33,8,murder
2199,5.0,17,sunday,0,night,pabna,rajshahi,0.0,10,38,hot,157747,156185,313932,101,4.27,1251.0,55.0,460,0,1,2,33,8,murder
2200,3.0,11,tuesday,0,night,jamalpur,mymensingh,0.0,10,25,hot,148439,149990,298429,99,3.98,845.0,30.1,480,90,0,0,46,7,murder
2201,2.0,6,tuesday,0,night,jamalpur,mymensingh,0.0,10,26,winter,148439,149990,298429,99,3.98,845.0,30.1,480,90,0,0,46,7,murder
2202,9.0,38,wednesday,0,morning,mymensingh,mymensingh,0.1,10,36,rainy,187229,189119,376348,99,4.63,1342.0,41.0,860,15,0,2,24,1,murder
2203,5.0,22,tuesday,0,night,mymensingh,mymensingh,1.3,10,37,hot,187229,189119,376348,99,4.63,1342.0,41.0,860,15,0,2,24,1,murder
2204,6.0,22,saturday,1,night,mymensingh,mymensingh,5.9,9,35,rainy,187229,189119,376348,99,4.63,1342.0,41.0,860,15,0,2,24,1,murder
2205,10.0,42,tuesday,0,morning,mymensingh,Mymensingh,0.0,10,33,rainy,187229,189119,376348,99,4.63,1342.0,41.0,860,15,0,2,24,1,murder
2206,5.0,19,monday,0,night,mymensingh,mymensingh,9.9,9,35,hot,187229,189119,376348,99,4.63,1342.0,41.0,860,15,0,2,24,1,murder
2207,5.0,18,wednesday,0,afternoon,mymensingh,mymensingh,11.0,9,32,hot,187229,189119,376348,99,4.63,1342.0,41.0,860,15,0,2,24,1,murder
2208,2.0,8,saturday,1,morning,nilphamari,rangpur,0.0,10,27,winter,171466,169206,341672,101,4.3,1122.0,37.9,563,1,0,1,49,14,murder
2209,12.0,49,wednesday,0,night,jamalpur,mymensingh,0.0,10,24,winter,301912,313160,615072,96,4.01,1209.0,47.0,1178,212,2,6,101,11,murder
2210,,8,tuesday,0,night,jamalpur,mymensingh,0.0,10,27,winter,301912,313160,615072,96,4.01,1209.0,47.0,1178,212,2,6,101,11,murder
2211,3.0,11,monday,0,morning,jamalpur,mymensingh,0.0,10,28,hot,301912,313160,615072,96,4.01,1209.0,47.0,1178,212,2,6,101,11,murder
2212,6.0,24,friday,1,night,jamalpur,mymensingh,17.7,8,38,rainy,301912,313160,615072,96,4.01,1209.0,47.0,1178,212,2,6,101,11,murder
2213,8.0,31,tuesday,0,night,jamalpur,mymensingh,44.2,7,39,rainy,301912,313160,615072,96,4.01,1209.0,47.0,1178,212,2,6,101,11,murder
2214,4.0,17,thursday,0,night,jamalpur,mymensingh,8.8,9,31,hot,301912,313160,615072,96,4.01,1209.0,47.0,1178,212,2,6,101,11,murder
2215,3.0,13,monday,0,afternoon,jashore,KHULNA,0.9,10,33,hot,380314,362584,742898,105,4.3,1707.0,63.8,1643,109,4,11,102,16,murder
2216,4.0,16,sunday,0,night,jashore,khulna,8.4,10,36,hot,380314,362584,742898,105,4.3,1707.0,63.8,1643,109,4,11,102,16,murder
2217,4.0,14,monday,0,night,jashore,KHULNA,0.2,10,32,hot,380314,362584,742898,105,4.3,1707.0,63.8,1643,109,4,11,102,16,murder
2218,3.0,9,sunday,0,night,jashore,khulna,0.0,10,31,hot,380314,362584,742898,105,4.3,1707.0,63.8,1643,109,4,11,102,16,murder
2219,6.0,25,monday,0,evening,jhenaidah,khulna,4.3,10,42,rainy,227966,227966,455932,100,4.15,970.0,51.8,835,83,1,6,72,16,murder
2220,6.0,25,tuesday,0,night,jhenaidah,khulna,4.9,9,41,rainy,227966,227966,455932,100,4.15,970.0,51.8,835,83,1,6,72,16,murder
2221,2.0,7,sunday,0,night,jhenaidah,KHULNA,0.0,10,27,winter,227966,227966,455932,100,4.15,970.0,51.8,835,83,1,6,72,16,murder
2222,4.0,14,friday,1,night,jhenaidah,KHULNA,0.0,10,37,hot,227966,227966,455932,100,4.15,970.0,51.8,835,83,1,6,72,16,murder
2223,8.0,31,sunday,0,noon,jhenaidah,khulna,29.5,8,37,rainy,227966,227966,455932,100,4.15,970.0,51.8,835,83,1,6,72,16,murder
2224,8.0,33,monday,0,night,jhenaidah,khulna,9.7,9,36,rainy,227966,227966,455932,100,4.15,970.0,51.8,835,83,1,6,72,16,murder
2225,4.0,14,saturday,1,morning,jhenaidah,khulna,0.0,10,37,hot,227966,227966,455932,100,4.15,970.0,51.8,835,83,1,6,72,16,murder
2226,5.0,19,monday,0,morning,jashore,KhULna,5.0,10,39,hot,147127,151781,298908,97,4.1,971.0,53.0,665,17,1,2,48,8,murder
2227,,39,thursday,0,night,jashore,KhuLna,7.1,10,34,rainy,147127,151781,298908,97,4.1,971.0,53.0,665,17,1,2,48,8,murder
2228,3.0,13,wednesday,0,night,jashore,khulna,0.9,9,33,hot,147127,151781,298908,97,4.1,971.0,53.0,665,17,1,2,48,8,murder
2229,,39,thursday,0,,,khulna,7.1,10,34,rainy,147127,151781,298908,97,4.1,971.0,,665,17,1,2,48,8,murder
2230,8.0,31,sunday,0,night,jashore,khulna,29.5,8,37,rainy,147127,151781,298908,97,4.1,971.0,53.0,665,17,1,2,48,8,murder
2231,9.0,38,monday,0,night,jashore,KHuLnA,29.3,8,36,rainy,147127,151781,298908,97,4.1,971.0,53.0,665,17,1,2,48,8,murder
2232,4.0,14,saturday,1,night,joypurhat,rajshahi,0.0,10,34,hot,147096,141962,289058,104,3.72,1221.0,65.4,1024,21,1,3,38,10,murder
2233,,36,wednesday,0,afternoon,joypurhat,rajshahi,2.3,10,37,rainy,147096,141962,289058,104,3.72,1221.0,65.4,1024,21,1,3,38,10,murder
2234,5.0,19,friday,1,morning,joypurhat,rajshahi,1.4,10,33,hot,147096,141962,289058,104,3.72,1221.0,65.4,1024,21,1,3,38,10,murder
2235,5.0,22,wednesday,0,night,joypurhat,rajshahi,9.0,9,38,hot,147096,141962,289058,104,3.72,1221.0,65.4,1024,21,1,3,38,10,murder
2236,9.0,36,wednesday,0,afternoon,joypurhat,rajshahi,2.3,10,37,rainy,147096,141962,289058,104,3.72,1221.0,65.4,1024,21,1,3,38,10,murder
2237,1.0,1,saturday,1,night,moulvibazar,sylhet,0.0,10,20,winter,73240,75718,148958,97,5.42,800.0,52.3,420,45,1,1,16,2,murder
2238,1.0,1,tuesday,0,night,moulvibazar,sylhet,0.0,10,22,winter,73240,75718,148958,97,5.42,800.0,52.3,420,45,1,1,16,2,murder
2239,,9,saturday,1,night,moulvibazar,sylhet,0.1,10,26,hot,73240,75718,148958,97,5.42,800.0,52.3,420,45,1,1,16,2,murder
2240,5.0,22,monday,0,night,bagerhat,  khulna ,0.0,10,41,hot,68349,70461,138810,97,4.17,4.451471731557662e-47,56.8,308,5,0,1,16,2,murder
2241,7.0,31,monday,0,night,bogura,rajshahi,15.4,8,40,rainy,110630,111746,222376,99,3.81,925.0,52.1,665,0,0,1,28,2,murder
2242,3.0,12,thursday,0,morning,dinajpur,rangpur,0.0,10,31,hot,77253,77179,154432,100,4.19,751.0,51.3,633,0,0,1,45,6,murder
2243,4.0,17,saturday,1,night,joypurhat,rajshahi,11.6,10,40,hot,70860,72337,143197,98,3.69,861.0,49.8,418,7,0,1,21,8,murder
2244,6.0,22,saturday,1,night,joypurhat,rajshahi,8.7,9,36,rainy,70860,72337,143197,98,3.69,861.0,49.8,418,7,0,1,21,8,murder
2245,,28,thursday,0,night,,barisal,6.4,9,37,rainy,120514,117317,237831,103,4.1,484.0,,464,104,1,3,33,6,murder
2246,8.0,33,tuesday,0,night,patuakhali,barisal,3.1,9,37,rainy,120514,117317,237831,103,4.1,484.0,52.0,464,104,1,3,33,6,murder
2247,9.0,39,monday,0,night,patuakhali,barisal,2.3,10,38,rainy,120514,117317,237831,103,4.1,484.0,52.0,464,104,1,3,33,6,murder
2248,5.0,21,thursday,0,night,patuakhali,barisal,0.0,10,39,hot,120514,117317,237831,103,4.1,484.0,52.0,464,104,1,3,33,6,murder
2249,3.0,11,tuesday,0,night,patuakhali,barisal,0.1,8,31,hot,120514,117317,237831,103,4.1,484.0,52.0,464,104,1,3,33,6,murder
2250,3.0,13,thursday,0,night,satkhira,khulna,12.0,9,34,hot,116811,121181,237992,96,4.01,1028.0,50.9,683,39,0,3,42,10,murder
2251,8.0,32,tuesday,0,night,satkhira,khulna,22.5,9,35,rainy,116811,121181,237992,96,4.01,1028.0,50.9,683,39,0,3,42,10,murder
2252,,19,monday,0,,,khulna,4.1,10,38,hot,116811,121181,237992,96,4.01,1028.0,,683,39,0,3,42,10,murder
2253,12.0,49,friday,1,night,narail,khulna,0.0,10,26,winter,108989,111213,220202,98,4.5,2.083555980919143e-21,55.3,616,42,1,6,28,5,murder
2254,12.0,49,sunday,0,night,gazipur,dhaka,0.0,10,26,winter,133246,132030,265276,101,4.53,1236.0,59.8,525,22,0,1,35,3,murder
2255,7.0,30,sunday,0,night,gazipur,dhaka,22.9,8,38,rainy,133246,132030,265276,101,4.53,1236.0,59.8,525,22,0,1,35,3,murder
2256,9.0,36,saturday,1,night,satkhira,KHULNA,2.1,8,35,rainy,136089,138800,274889,98,4.22,824.0,51.8,564,60,0,2,36,7,murder
2257,2.0,6,saturday,1,night,jhenaidah,khulna,0.0,10,24,winter,141183,141183,282366,100,4.15,910.0,52.0,584,65,1,4,47,10,murder
2258,7.0,26,sunday,0,noon,jhenaidah,khulna,32.8,8,38,rainy,141183,141183,282366,100,4.15,910.0,52.0,584,65,1,4,47,10,murder
2259,6.0,25,wednesday,0,night,jhenaidah,khulna,4.4,10,37,rainy,141183,141183,282366,100,4.15,910.0,52.0,584,65,1,4,47,10,murder
2260,7.0,31,tuesday,0,morning,lalmonirhat,rangpur,46.0,6,35,rainy,122156,123439,245595,99,4.22,970.0,46.0,898,8,1,1,36,7,murder
2261,12.0,50,monday,0,night,tangail,dhaka,0.0,10,24,winter,203075,207218,410293,98,4.1,1388.0,42.4,767,5,2,4,53,7,murder
2262,5.0,21,sunday,0,night,tangail,dhaka,5.9,10,37,hot,203075,207218,410293,98,4.1,1388.0,42.4,767,5,2,4,53,7,murder
2263,5.0,22,monday,0,night,tangail,dhaka,1.6,10,38,hot,203075,207218,410293,98,4.1,1388.0,42.4,767,5,2,4,53,7,murder
2264,,21,sunday,0,night,tangail,dhaka,0.1,10,38,hot,203075,207218,410293,98,4.1,1388.0,42.4,767,5,2,4,53,7,murder
2265,8.0,35,tuesday,0,night,netrokona,mymensingh,0.1,10,37,rainy,134896,137016,271912,98,4.68,723.0,36.6,796,7,0,3,24,3,murder
2266,4.0,16,saturday,1,noon,netrokona,mYMENsIngh,0.0,10,31,hot,134896,137016,271912,98,4.68,723.0,36.6,796,7,0,3,24,3,murder
2267,8.0,33,friday,1,evening,netrokona,mymensingh,21.8,8,36,rainy,134896,137016,271912,98,4.68,723.0,36.6,796,7,0,3,24,3,murder
2268,6.0,22,saturday,1,night,netrokona,mymensingh,5.9,9,35,rainy,134896,137016,271912,98,4.68,723.0,36.6,796,7,0,3,24,3,murder
2269,4.0,14,wednesday,0,night,lakshmipur,chattogram,0.4,10,35,hot,111458,111457,222915,100,4.84,708.0,30.7,571,0,0,2,13,1,murder
2270,8.0,32,monday,0,night,sirajganj,rajshahi,13.2,9,37,rainy,68267,70378,138645,97,4.33,1527.0,46.2,301,15,1,1,20,5,murder
2271,7.0,27,saturday,1,night,sirajganj,  rajshahi ,26.3,8,34,rainy,68267,70378,138645,97,4.33,1527.0,46.2,301,15,1,1,20,5,murder
2272,2.0,7,monday,0,morning,moulvibazar,SYLHET,0.0,10,25,winter,127746,131384,259130,97,4.99,534.0,48.6,436,5,0,2,32,3,murder
2273,6.0,24,monday,0,night,moulvibazar,sylhet,16.0,9,37,rainy,127746,131384,259130,97,4.99,534.0,48.6,436,5,0,2,32,3,murder
2274,7.0,29,friday,1,night,moulvibazar,sylhet,40.0,8,39,rainy,127746,131384,259130,97,4.99,534.0,48.6,436,5,0,2,32,3,murder
2275,1.0,5,monday,0,morning,moulvibazar,sylhet,0.0,10,23,winter,127746,131384,259130,97,4.99,534.0,48.6,436,5,0,2,32,3,murder
2276,3.0,9,friday,1,noon,sylhet,Sylhet,0.0,10,26,hot,129319,134650,263969,96,5.7,674.0,43.5,579,1,0,1,20,6,murder
2277,8.0,33,saturday,1,afternoon,gazipur,  dhaka ,0.0,10,36,rainy,165864,176298,342162,94,4.25,958.0,56.3,1165,64,1,3,72,5,murder
2278,2.0,6,monday,0,morning,gazipur,dhaka,0.0,10,25,winter,165864,176298,342162,94,4.25,958.0,56.3,1165,64,1,3,72,5,murder
2279,5.0,19,thursday,0,night,gazipur,dhaka,2.3,10,39,hot,165864,176298,342162,94,4.25,958.0,56.3,1165,64,1,3,72,5,murder
2280,7.0,27,tuesday,0,morning,rangamati,chattogram,34.1,8,32,rainy,31798,27895,59693,114,4.32,230.0,60.0,85,16,4,4,13,1,murder
